projectile,proj_type,calibre,proj_mass,proj_density,proj_hardness,Material,thickness,density,modulus,hardness,yield,PR,UTS,elongation,Ludwik-n,angle,v50,sigma_mps,ind_data,source
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.4,7.85,207,495,1305,0.3,1690,11.0939,0.1175,30,864,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,22.4,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,809,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.5,7.85,207,534,1305,0.3,1690,11.0939,0.1175,30,882,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.6,7.85,207,514,1305,0.3,1690,11.0939,0.1175,30,876,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,20,7.85,207,494,1305,0.3,1690,11.0939,0.1175,30,753,,N,grubinskas_1993_arl-tr-218
145MMBS41,AP,10.922,37.9,14.85,730,HHA Class 1,25.5,7.85,207,504,1305,0.3,1690,11.0939,0.1175,30,862,,N,grubinskas_1993_arl-tr-218
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,12.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,391,11,N,masri_21_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,25.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,597,11,N,masri_21_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,756,11,N,masri_21_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,50.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,882,11,N,masri_21_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.8,2.7,68.3,105,276,0.33,310,17,0.0712,0,754,8,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,51.2,2.7,68.3,112,276,0.33,310,17,0.0712,0,850,9,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,26.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,717,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,26.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,703,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32,2.7,68.3,107,276,0.33,310,17,0.0712,0,747,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,750,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,752,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,757,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,32.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,757,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,36.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,725,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,36.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,747,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37,2.7,68.3,107,276,0.33,310,17,0.0712,0,741,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,736,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,734,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.3,2.7,68.3,107,276,0.33,310,17,0.0712,0,719,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,714,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,726,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.4,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,734,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,743,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,736,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.5,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,721,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,734,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,737,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,737,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,737,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,727,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,731,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,721,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,725,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.6,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,725,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,741,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,719,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,731,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,734,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,736,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,740,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,715,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,736,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,740,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,744,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,753,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,734,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.7,2.7,68.3,107,276,0.33,310,17,0.0712,0,745,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,736,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,741,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,731,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,718,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,740,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,740,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.8,2.7,68.3,107,276,0.33,310,17,0.0712,0,747,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,732,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,737,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,748,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,752,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,747,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,753,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,727,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,745,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,718,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,37.9,2.7,68.3,107,276,0.33,310,17,0.0712,0,752,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,727,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,750,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,750,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,721,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,731,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,727,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,740,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,746,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,721,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,726,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38,2.7,68.3,107,276,0.33,310,17,0.0712,0,749,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,723,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,724,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,724,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,730,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,731,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,753,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,725,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,729,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,731,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,733,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,739,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,741,,N,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,724,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,735,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.1,2.7,68.3,107,276,0.33,310,17,0.0712,0,752,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,742,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,720,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,722,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,724,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,738,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,726,,Y,ryan_18_ijie
CAL30APM2,AP,6.2484,5.3,7.85,570,AA6061-T651,38.2,2.7,68.3,107,276,0.33,310,17,0.0712,0,728,,Y,ryan_18_ijie
